"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"IBRD only","IBD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","199788577157.413","205118980062.226","218680832443.479","228738327848.304","253728633454.943","268019200028.462","272385432594.891","289988862355.264","305091166364.972","331673755769.806","354182162239.1","387546495498.716","434428694815.176","545461799497.553","673463468158.485","721086962001.244","778401341232.789","885118709719.588","965175453986.891","1139890173352.51","1355717400585.26","1512914140618.44","1509791501249.75","1472862439323.73","1513696450409.29","1571232447202.51","1663508779105.87","1656865900300.82","1794439702253.36","1811094818414.12","2093848994720.98","2268888278715.33","2227725267993.36","2401226565264.96","2644440332629.96","2948370106794.74","3234121448480.09","3427541393527.45","3347345726783.17","3240956104600.08","3465732014975.38","3499134271723.37","3501118281844.35","3866083992648.72","4461144092007.63","5257162364187.38","6071290857129.13","7436573530076.4","8770703900208.33","8614023915522.71","10221392168389.9","12011204839526.6","12830211868080.1","13650562577686.6","14205334176076.2","13403694749294.5","13574965677361.9","14728669092888","",
"IDA & IBRD total","IBT","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","223009351885.136","230022687235.224","244512740574.816","256616075498.028","283325627913.404","300201058461.361","305893319020.779","325129822305.584","341074052771.553","370893520357.179","396505388302.391","433752094165.566","482249076332.234","597648226792.355","739229268740.679","799298875256.812","862576440903.479","979847114982.275","1073826610403.5","1268836581782.45","1506393434708.73","1678085788487.08","1673810823132.16","1635873486521.8","1688906973062","1764327851942.4","1850596570186.46","1857030266552.61","2004058895058.04","2009116502766.37","2308979050766.91","2489772384962.72","2447526452093.17","2625384446310.22","2864368527414.96","3202762445946.63","3516729269490.35","3722815407031.32","3645837905018.53","3539824292888.81","3777655093007.12","3822303326785.41","3851958013363.51","4256733571423.19","4908422978640.64","5782892722679.69","6683088203475.92","8196093255643.5","9659461205536.46","9505920255185.24","11234223622276.3","13166019600342.9","14055369382846.4","15054159680286.6","15699024140453.3","14914054119817.3","15057452119941.3","16263656587387.4","",
"IDA total","IDA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","178749370086.794","177551580267.977","176235853988.565","188858899740.029","207241293602.613","202097315171.896","214977133668.566","225293155901.214","210565087055.303","225835500899.132","230015703897.158","229355272211.097","232059235071.607","223368731231.869","259560943818.238","288926176849.89","301198362369.11","306101516301.965","308011785488.459","320319088956.383","332871439694.324","364668744105.561","406351421165.364","464931683293.542","546348597577.579","636241368356.442","790849661521.806","924514090868.638","930195284281.009","1050667175355.36","1181918047323.14","1253403229934.58","1442116311903.17","1536332502290.42","1555900406836.05","1526126146058.47","1575498655178.12","",
"IDA blend","IDB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","61456129970.3899","63972381832.6637","64851664846.6699","71302390295.2252","80872863833.5284","70724402241.67","73176107009.2902","80286882315.0661","69780137696.0377","74213716069.82","77585401802.7428","80871789776.3374","81079978741.5806","82654873472.5827","96742750166.3732","111625805823.394","117189538841.168","116381285983.967","117816370314.064","119025446099.703","135447386883.931","152490735990.321","170546146391.139","199321514256.746","241461440498.684","287412573673.28","375860757813.953","431313757588.004","428566818578.325","493251547230.415","570494386282.071","598263557265.814","721948994562.015","778920431968.55","777079478624.156","733567357572.244","720267117297.71","",
"Indonesia","IDN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","5254608071.28743","6258690916.04236","7239263803.68098","7375342465.75342","7199938750.75335","8196626506.0241","11543855421.6867","17490602409.6386","21071084337.3494","25213975903.6145","30020240963.8554","34350187579.0357","31319134716.5001","43864974606.2422","56287196799.9268","63001271622.6893","49204077513.0245","52503170825.1506","51505881848.6209","51143647863.1014","47066460534.1639","53225545826.0083","56627457081.6707","67388496942.9577","74896533640.4556","80452086781.7451","92452872768.297","105574129353.234","124466951682.516","141781326047.048","133076708201.634","64694378233.3777","103522314704.65","101736066245.604","101322506471.589","132310082252.202","159969308158.549","171486082504.397","183992161275.142","228472902350.893","274642139809.649","309306990309.531","316748382750.137","424492611565.906","494913452511.035","517579926062.883","518582560789.161","509003681558.142","494560912117.703","538722584305.041","581991614738.653","",
"IDA only","IDX","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161202595978.357","161167141390.683","155401465615.48","158378459265.024","145552977238.564","168180440114.439","181734140948.285","188310334191.265","195132913092.639","195370165495.491","208016309083.974","200649959233.886","214399308414.206","238105478506.623","267069557596.232","304807565375.547","347192802229.28","408311689687.049","488188143896.86","498453265877.289","550652427541.976","604584927500.655","648853883185.468","708032715366.126","743210645099.405","765977262769.381","783714912683.95","853705051692.759","",
"Isle of Man","IMN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","31832147438.3788","33287537567.0443","35061844632.9711","38932027084.9592","45828454545.7748","48377031499.8795","38325770552.9066","42625266199.7328","42648897479.3735","46136937085.8388","48950700114.3997","53214275093.0233","56456256870.9969","66905436767.2547","79915381334.0262","75338376239.5323","75837008834.3219","91153384217.671","103442857620.578","114140889008.505","142758857763.626","145007783876.601","148468580746.579","162300031158.777","155805962937.94","167050859790.916","179343149038.642","196307623202.574","204771033487.074","198723160911.53","211994551233.937","178237395719.984","186570016167.322","179999207025.185","208937781095.431","225974519843.286","249724350372.386","261722918362.788","264783624028.225","289247119102.233","294027030370.687","306664843649.882","319620912760.995","368056254412.709","407492673912.463","464282761634.473","522595734195.958","673700130812.43","674598744877.548","746351899537.768","913968324769.217","1024685657804.95","1031901767083.08","1070321691055.98","1185298233319.6","1235899625384.73","1342572811875.3","1537311875308.18","",
"Not classified","INX","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","3084713097.7131","3533986776.54274","4182033241.54209","4904637275.70905","5504947523.47634","6196153484.32056","6213344041.89074","7350145761.78046","9516244488.07007","12188231785.9446","14574096132.0602","13884889086.0692","13079879052.0903","12616187922.0906","12049997182.8581","12908071541.6007","17522262929.2073","20478732560.8614","22775662987.4025","23488924880.0089","28374125830.4025","28863179110.1534","32320482513.7344","29489752180.4861","32012419081.2721","36478989898.9899","40284778225.8065","41752901146.1318","43929763373.3318","47026113360.3239","47108430071.8629","49962577181.2081","57292010163.7493","73481004514.6727","85271790414.7008","92867441860.4651","102462877932.505","122806118258.965","133864991943.753","112796012781.328","105673337447.959","110169515830.157","102247005314.627","107278742591.742","110692712842.466","96850820227.019","100490453513.648","105646971437.271","",
"Iran, Islamic Rep.","IRN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","3436647873.26733","3534213722.77228","3657991295.0495","3742451284.48845","3784681280.52805","3973988154.45545","4314740528.0528","4782182887.12871","4891398392.07921","5645713475.90759","6335955464.0264","7669840823.76238","8719765873.26733","12042530693.0693","16980447099.4455","23577481420.3562","25772598399.3762","33958611272.4748","39175458090.1029","47380250583.895","54424096215.1589","64407237664.7881","77933090865.8173","97817951433.0261","106482708321.908","120749775166.699","149959740313.521","92364111077.9104","92385841335.6184","86204510919.9115","84717671416.1796","","","33419604108.5886","36907271307.455","48241163903.6639","57053409229.0294","59693894408.3108","63877321186.5877","59283828089.3097","54496851434.0429","63719504588.2454","59933154413.0435","68238815727.649","81106977685.5423","93305898202.9135","110345215253.875","144939295011.477","169170772752.643","184238010879.98","209060042209.72","253181380840.659","285459597729.617","213000389868.409","201227479940.45","194087976965.974","206912357832.362","216220723244.11","",
"Iraq","IRQ","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","1617754130.49566","1818670438.47242","1871432862.72154","1682733575.43744","2361666102.26888","4877074161.86929","6043684388.7572","8717236708.4321","8902472062.30952","10063664070.4368","12197426346.0887","14074500507.958","20219765494.1374","22027661627.533","25137343197.1695","26049211965.2621","27010935992.2805","29605660984.2393","32490833065.2943","51414602766.1627","81360566098.4239","","","","","","","","","","","","","","13443400692.1653","18745407608.6957","24210123818.2719","34245286581.6992","41146629074.4326","58338626495.7265","61560960683.7607","66164610256.4103","86608544044.3463","113804459691.252","121547855917.667","106526644960.784","111296362098.139","119543887044.003","",
"Iceland","ISL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","316152954.545455","399948522.727273","490781667.799683","638441362.476423","873417408.704352","798255627.846454","922124938.244497","1216519434.80666","1393305152.88997","1611571639.25128","1904847048.52426","2018625591.76103","1887944330.6481","1629620976.7015","1734291225.06997","1844195238.47383","2393356267.72933","3412179177.9136","3689438682.75445","3397491246.76991","3810584189.77486","4127766822.66515","4240608317.8819","3568085572.87229","3605576802.43165","4069924081.45094","4290400798.49624","4324144813.50214","4866100769.04323","5286492825.7711","5349778408.97527","4534352054.81983","5047360416.61894","6458991346.51736","7821195940.54568","9841110805.20215","9835335019.9487","12041720185.7778","9358732957.80797","6675065544.36162","6857504712.46765","7669831829.25961","7665819003.49286","8169308855.00543","9086854096.80167","8495701976.81653","10028540060.9696","12054831736.6815","",
"Israel","ISR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","1565000000","1844500000","1486333333.33333","1768666666.66667","2002333333.33333","2395000000","2666666666.66667","2704333333.33333","3013666666.66667","3430666666.66667","3744000000","3312000000","4207500000","5466250000","8157000000","7670000000","7774500000","8820100000","8635882352.94118","11146800000","11926176470.5882","13033561403.5088","14591205761.3169","16740978647.6868","14670767735.3342","14574818644.4991","19469063449.3884","23779217609.4318","28881968228.1569","28986765549.9896","33580461908.5408","37382171207.933","41491392989.305","42764568460.4784","49056003022.1514","55826465380.4005","59912210734.0916","61262482924.5666","62034888450.3039","62605052081.0687","70148096043.9507","71138824904.2965","66955293005.1923","70061314881.0962","75199907541.2762","78892742095.0598","85421923380.7621","101392082106.083","124509634921.962","116766894463.8","132591963118.481","148456426902.546","144185032625.327","162314119502.603","171695501243.746","163645677612.452","175033237187.22","","",
